file	paragraph	score	markers	text
001.中国艺术史一个断层的重建.txt	130	12	说|曰|谓|云|画|书	(11)此书成于宋仁宗天圣八年（1030），是周越奏进之作。据叶德辉考证《秘书省续编到四库阙书目》：“周越撰《古今法书苑》十卷。辉按：《宋志》《陈录》《玉海》四十五引《书目》同，《晁志》作周越《书苑》十五卷。”不论是十卷还是十五卷，这书已经失传了。但是，《佩文斋书画谱》卷二《论书》中有《周越论八体书》一则，据《中兴书目》说：“周越《古今法书苑》序云：自仓、史逮皇朝，以古文大篆、小篆、隶书、飞白、八分、行书、草书，通为八体，附以杂书，以正书、正行、行草、草书，分为四等。”足证周越的书，清初尚有轨迹可寻。如今仅存残文数则而已。据明钞本《说郛》卷七十八周越《法书苑》，全文如下：“《玉谿编事》王蜀时，秦州节度使王承俭筑城，获瓦棺，中有石刻曰‘隋开皇二年渭州刺史张崇妻王氏铭’，有云：‘深深葬玉，郁郁埋香’之语。”“窦泉为李阳冰篆曰‘笔虎泉’又作小篆赞曰：‘丞相斯法，神虑精深，钺钗头屈，玉鼎垂金。”“唐太宗学虞监隶书，每难于戈法。一日书遇戬字，召世南补写其戈以示魏郑公。公曰：‘仰示圣作，内戬字戈法逼真。’帝赏其鉴。”“唐李邕善书，仍自刻多假立刻字人名茯苓芝、黄仙鹤之类。”“杜操字伯度，善草书，帝爱之。诏令上表，亦作草字，后谓之章草。”多为片段杂写，不类真本全本。《说郛》因版本不同，互有异文，此不具录。以上所录，只在显示周越在书法理论上的吉光片羽。这种吉光片羽，其实也不止于《说郛》所收。陆游《老学庵笔记》卷十就有“周越《书苑》云：‘郭忠恕以为小篆散而八分生，八分破而隶书出，隶书悖而行书作，行书狂而草书圣。’以此知隶书乃今真书。赵明诚谓误以八分为隶，自欧阳公始”等话，如此佚文均属之。
001.中国艺术史一个断层的重建.txt	132	12	说|云|题|跋|书|墨迹	(13)秦孝仪发行的台北“故宫博物院”出版品《宋黄庭坚书发愿文》，前有该院院长“序”，说黄庭坚“其学书也，自云：‘学书三十年，初以周越为师，故二十年抖擞俗气不脱。晚得苏才翁子美书观之，乃得古人笔意；后又得张长史、怀素、高闲墨迹，乃窥笔法之妙；于僰道舟中，观长年荡桨，群丁拨棹，乃觉少进。意之所到，辄能用笔。’”其实这段话是“故宫博物院”院长胡乱抄袭陶宗仪《书史会要》卷六而变造的，根本没有去复按黄庭坚原文。一核《山谷题跋》原文，即知“于僰道舟中”以下，根本不是《书草老杜诗后与黄斌老》一文的原文，而是另一文《跋唐道人编余草藁》的后半段。这一牛头硬接马嘴，然后以一组引证号前后硬扣在一起的变造文字，其离奇程度，又岂仅是笑料而已。《书草老杜诗后与黄斌老》原文见于《山谷题跋》卷七，全文是：
002.《周越墨迹研究》序.txt	4	12	说|死|跋|书	杨仁恺先生以“沉浮”字眼施之于国宝，是很有哲理见地的。几千年来，中国国宝固多万劫不复，但在玄黄乍变、阴错阳差之间，往往在意想不到的时候、意想不到的地方，竟有一二国宝，像鬼使神差一般，得以劫后重生、再现人间。这种奇迹、这种不死凤凰式的载沉载浮，似乎只有用哲理的解释，才能尽其玄妙。当年王珣《伯远帖》自内府流出民间，千年以后，董其昌跋语说：“既幸予得见王珣，又幸珣书不尽湮没，得见吾也。”这种我见青山、青山见我的际遇，除了哲理的解释外，很难有更好的解释了。
002.《周越墨迹研究》序.txt	7	12	说|死|跋|伪	不过，事实并不如此。事实是：王著的《千文》虽然毁了，但它后面的《周跋》却比翼而不双飞，它在1945年伪满“小白楼事件”中劫后余生后，反倒飞到台湾，流落民间，然后，鬼使神差一般的，它被有心人给“挖掘”出来，这种奇迹、这种不死凤凰式的载沉载浮。正好为前面所说的哲理的解释提供了活证。并且，此一活证却又“此马来头大”，因为这一国宝的复出，可不是普通的国宝，它根本改写了中国艺术史、修正了中国艺术史，并且把蒋介石的伪中华民国的伪故宫博物院泄了底、漏了气。它的复出，在艺术史上，相当于the missing link（承上启下情况中所缺少的那一环节）的出现，它的地位与身价，因而更为惊人。
002.《周越墨迹研究》序.txt	16	12	说|藏|跋|画|书|真迹	存世唯一周越真迹，今日所见最早的蜀素作品，保存了最早的宋代皇室收藏印和宋朝三省官印，从这几个“唯一”及“最早”的纪录，便可以使人充分感受到周越此跋的珍贵。一件法书在书法、材质及钤印方面都有如此傲人的纪录，放眼中国古代书画，周越《王著千文跋》可说是绝无仅有之例。
002.《周越墨迹研究》序.txt	39	12	说|云|题|跋|书|墨迹	(13)秦孝仪发行的台北“故宫博物院”出版品《宋黄庭坚书发愿文》。前有该院院长《序》，说黄庭坚“其学书也，自云：‘学书三十年，初以周越为师，故二十年抖擞俗气不脱。晚得苏才翁子美书观之，乃得古人笔意；后又得张长史、怀素、高闲墨迹，乃窥笔法之妙；于僰道舟中，观长年荡桨，群丁拨棹，乃觉少进。意之所到，辄能用笔。’”其实这段话是“故宫博物院”院长胡乱抄袭陶宗仪《书史会要》卷六而变造的，根本没有去复按黄庭坚原文。一核《山谷题跋》原文，即知“于僰道舟中”以下，根本不是《书草老杜诗后与黄斌老》一文的原文，而是另一文《跋唐道人编余草藁》的后半段。这一牛头硬接马嘴，然后以一组引证号前后硬扣在一起的变造文字，其离奇程度，又岂仅是笑料而已。《书草老杜诗后与黄斌老》原文见于《山谷题跋》卷七，全文是：
002.《周越墨迹研究》序.txt	62	12	笑话|画	五、变造蒋介石别字文件——秦孝仪一九七八年出版《中华民国史画》，第一册页四八〇，刊出“蒋总司令致战地政务委员会蠲除张宗昌在山东所设之苛捐杂税手谕”，因蒋介石一介武夫，把其中“蠲除”写错了，写成“触除”，闹出大笑话。秦孝仪乃暗动手脚，把“触”字左边涂黑，以为蒙混，变造史料， 自此一触即发矣！
005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt	8	12	最后|说|梦|死|跋|书	董白字小宛，一字青莲，号青莲女史。她虽然出身秦淮青楼，但是从小就读书，女才女貌，一世无双。她十八岁时从良嫁给冒襄，做姨太太，二十七岁“死去”，九年之间，他们在乱世中逃难、在乱世中图存、在乱世中寻欢作爱、在乱世中琴韵书声。最后，她告别了乱世，留下春梦一场，让冒辟疆忆语影梅庵中，老犹多情，眷恋不已。董小宛死后，张明弼写《冒姬董小宛传》，在跋中说：
005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt	12	12	答|曰|云|梦|死|病	三月之杪，余寓友沂友云轩，久客卧雨，怀家正剧。晚霁，龚奉常偕于皇园次过慰留饮，听小奚管弦度曲；时余归思更切。因限韵各作诗四首，不知何故，诗中咸有商音。三鼓别去；余甫著枕，便梦还家：举室皆见，独不见姬；急询姬人，不答；复遍觅之，但见荆人背余下泪；余梦中大呼曰：“岂死耶！”一恸而醒。姬每春必抱病，余深疑虑；旋归则姬固无恙。因间述此相告，姬曰：“甚异！前亦于是夜梦数人强余去，匿之幸脱，其人尚狺狺不休也！”
005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt	15	12	云|死|病|书	辟疆《影梅庵忆语》追述小宛言动，凡饮食之细、器物之微，皆极意缕述；独至小宛病时作何状、永诀时作何语，绝不一及；死后若何营葬，亦不详书；仅于“哀辞”中有之：“今幽房告成，素旐将引，谨卜闰二月之望日，安香魂于南阡”数语而已。未可信据也。《忆语》中“余每岁元旦必以一岁事卜一签于关圣帝君前”，至“到底不谐则今日验矣”一节，按小宛若似病殁，则当作悼亡语，不当云“到底不谐今日验”之语也！
006.李敖所藏中国美术精品图说.txt	2	12	说|死|画|书	文徵明（1470-1559）原名壁，字徵明，以字行。改字徵仲，号衡山、衡山居士。长洲（苏州）人。他与沈周、唐寅（伯虎）、仇英合称为“吴门四家”。唐伯虎与他同岁，但唐伯虎五十四岁就死了，他却多活了三十六年，活到九十岁，成就自然更多。此公能写能画，《明史》说：“四方乞诗文书画者，接踵于道，而富贵人不易得片楮。……外国使者道吴门，望里肃拜，以不获见为恨。文笔遍天下，门下士赝作者颇多，徵明亦不禁。”——这种气派和气度，成就了他的江海之大。他临死前还为御史严杰的母亲写墓志，写完了，“掷笔而逝”。活得潇洒也死得潇洒。
006.李敖所藏中国美术精品图说.txt	4	12	说|死|画|书	郑簠（1622-1693）字汝器，号谷口、谷口农。江苏上元（南京）人。他生在明熹宗天启时代，死在清圣祖康熙时代，是明末清初的改朝换代人物。他一辈子远离政治，以行医为业，倾尽家资，寻访山东、河北的汉碑，沉酣其中三十余年。他写字如作战，“就坐取笔搦管，作御敌之状。半日一画，每成一字，必气喘数刻。”“正襟危坐，肃然以恭。执笔在手，不敢轻下。下必迟迟，敬慎为之。”字写得这样慎重辛苦，难怪自成大家。在隶书上，他是“修正主义者”，“蚕头”蝌蚪化、“燕尾”行书化，沉潜中现出活泼，朱彝尊说“谷口八分古今第一”，或是定论。
006.李敖所藏中国美术精品图说.txt	25	12	问|说|死|画	陈三立（1853-1937）字伯严、一字衍君，号蜕园、散原，世称“散原先生”。江西义宁（修水）人。他三十三岁中进士，四十三岁时，因父亲陈宝箴任湖南巡抚，他就地推动新政。戊戌政变后，与父亲同被革职。1900年父亲死后，他不再过问政治，自号“神州袖手人”。筑散原精舍于金陵，以诗文成一代宗匠。1937年冬天，恨日本侵略，以近八十五岁高龄，绝食死于北京。他的儿子陈衡恪（师曾）是画家、陈寅恪是史家；女婿俞大维是比国民党还国民党的政治家。陈三立有《散原精舍文集》留世。另有“清末四公子”之说，指他与丁叔康、吴葆初、谭复生（嗣同）四个人。
006.李敖所藏中国美术精品图说.txt	50	12	说|赐|画|书	陈淦，字南溪，号小痴。娄县（上海松江）人。《耕砚斋笔记》说他工写意花卉，尤善写真及仕女。他是清朝一个传统画家，他画《五福迎祥图》，也是用传统笔法画出的，不过用寿星挂帅展示五只蝙蝠，旁有四人，在构图上比较多样，有具体、有抽象。——以五只蝙蝠抽象象征《书经》中的“五福”，即一、“寿”（长寿），二、“富”（富有），三、“康宁”（健康安宁），四、“攸好德”（具有美德），五、“考终命”（长寿后善终），就是这种技法。《书经》中宣扬“向用五福”的思想，以“五福”乃得自天的赏赐。所以这幅《五福迎祥图》，不但是艺术品，也是一幅大师级的吉祥画
001.中国艺术史一个断层的重建.txt	19	11	谓|云|藏|题|跋|书|真迹	谨按王著以善书事宋太宗为侍书。尝命审定淳化阁帖。而著昧于考古。帖中世次爵里。多所讹舛。米芾黄伯思辈，每訾议之。然摹勒相工。古今刻本。无出其右。则亦未可尽非也。且宋史本传。称著笔迹甚媚。颇有家法。而朱长文续书断。列于能品。袁裒评书。谓其追踪永师。远迹二王。推许特甚。盖著在宋时。虽不如蔡苏黄米之各成一家。而结构匀整。功候纯密。亦不可及。今此千文卷。格度和婉。当是著得意之作。而字体笔致。亦与阁帖标题相仿。其为真迹无疑。且北宋至今几八百年。而纸墨完好若此。尤为难得。卷后周越跋。用笔端谨有法。而欧阳元跋。疑著临智永本。以与思陵临本相类。不为无据。项元汴跋。既赏其圆熟不易得。又云雅有态度。所渐者然。亦竟视为重宝。故前后印记尤多。其后曾经梁清标鉴藏。蕉林观其大略诸印识可考也。乾隆甲午孟春月上浣。臣于敏中敬识。钤印二。臣于敏中。依光日月。
001.中国艺术史一个断层的重建.txt	52	11	谓|藏|题|跋|书|墨迹|伪	蜀绢织成，蓝丝阑绢。高工部尺八寸、阑高七寸六分、宽九分许，书杜诗五言律共二百行，每行八九字不等。团结遒丽、出规入矩、全本唐法，无宋四家一笔。向为丹徒包山甫藏。初赠予四开，后全归予。原卷继改为册，首尾俱缺，杨跋似亦不全。历经名眼，邠庐冯先生亦不能定为何代何人之笔。予偏阅宋以后刻帖，罕相似者，及见内藏米老书蜀素卷，其绢色织法、蓝丝阑，宽狭、高下、长短，丝缕悉与此同，始敢定为北宋初书。又于宋初诸家求之，始定为王侍书著书。甚矣！识古之难而暗中摸索之更难也！蜀主王建好文、喜书，每饬匠织生丝为卷，界以异色缕为阑，谓之蜀素。流落人间，北宋书家多用之。米老蜀素卷其一也。唐人书《黄庭内景经》多用黄丝织绢，以朱丝或乌丝界行，蜀素殆其遗制。王著，《宋书-本传》：著，唐王方庆之孙，伪蜀明经及第，赴阙，授隆平主薄。攻书，笔迹甚媚，颇有家法。蜀素本蜀物，其书之宜也。著书碑刻无征，亦鲜墨迹传世，惟《墨缘汇观》记著草书《千文》一卷，粉花白纸，乌丝界行。称其书珠圆玉润，此亦草书也，与珠玉之评恰合，可以印证。《千文》后有周越一跋，在黄素上织蓝丝界行，与此卷同为一时所制，可知著书惟《淳化阁帖》各书家题名是其真笔，此卷字有与题名同者，结体用笔，无一不合，尤为确证。《千文》卷共一百四行，每行亦只十字，行气疏密，略与此同，余详后跋。
001.中国艺术史一个断层的重建.txt	82	11	死|病|题|跋|书	黄庭坚对周越的顶礼，在他的遗著中，亦复不少。《豫章黄先生文集》卷二十九有《跋周子发帖》一文，指出：“……书不病韵，自胜李西台（建中）、林和静（和靖，逋）矣。盖美而病韵者王著；劲而病韵者周越，皆渠侬(15)胸次之罪，非学者不尽功也。”(16)《山谷题跋》卷九收有黄庭坚《跋周越书后》一文，指出：“周子发下笔沉着，是古人法。若使笔意姿媚似苏子瞻（轼），但觉行间茂密，去古人不远矣！何止独行于今代耶？”(17)黄庭坚写这段话，是他五十六岁时（1101，宋徽宗建中靖国元年），再过四年，他就死了。——在死前四年对周越犹惓惓如此，可见周越地位的不简单。
001.中国艺术史一个断层的重建.txt	155	11	说|题|书|墨迹|真迹	(32)本论文之成，最早是台湾大学艺术史研究所所长石守谦到我家“拜观”周越真迹，惊叹赞美之下，建议我写出的。我在1992年9月14日，粗成《周越真迹说明》，约七千字，送给史学家汪荣祖留副。两年来，我忙于杂务，承蒙好友陈兆基代劳，为我遍访图书馆，代查史料，用力独多，在兆基和我分头努力下，我于1994年7月5日增订此论文，并改题《记一件火中复出的千年历史墨迹》，约一万五千字。七个月来，兆基和我又续有所得，我乃再行增补，改题今名，约一万八千字。并由荣祖代劳，译成英文摘要。临文之末，特志原委如上，一来不没友人之功、二来表示我的感谢。此文没有兆基辛苦代访各图书馆，绝无今日成绩，我对兆基说：“这篇文章可说是我们两人合写的。”其理在此。
002.《周越墨迹研究》序.txt	2	11	说|死|书	中国几千年历史中，每逢兵燹、灾变、祸乱，生灵固然涂炭、文物亦遭浩劫。隋朝牛弘曾提出“五厄”之说，明朝胡应鳞又补充五次，成了“十厄”。胡应麟死在17世纪初年，三百年来，兵燹、灾变、祸乱，也不在少，“十厄”以外，再来新厄，自不待言，光在杨仁恺先生《国宝沉浮录》一书中，我们便可触目惊心了。
002.《周越墨迹研究》序.txt	6	11	云|藏|跋|画|书	《国宝沉浮录》是名家权威之作，在第八章《〈佚目〉书画总目简注》中，开出清单，逐一考订，功力令人赞叹。其中《王著〈千文〉》项下，指出“据当时留长春之于莲客所云，原件已毁”。另一方面，启功先生《论书绝句》一书中也提到：“周子发书，为北宋一大家，而遗迹流传极少。石渠旧藏王著书真草千文，后有周跋，四十年前已成劫灰”。这些话告诉我们：王著《千文》和它后面的“周跋”都“已毁”“已成劫灰”了。
002.《周越墨迹研究》序.txt	14	11	说|谓|藏|跋|画	此“忠孝之家”方印，亦见于台北故宫博物院所藏镇宫之宝——范宽《谿山行旅图》之左下角，但此印因画作本身昏暗而不易分辨印文，以致“故宫”所出版的各种解说出现两种版本，有时将此印释作“忠孝之家”，有时却释作“御□之印”，两者不可不谓相距甚远。但如今透过周越跋文上完整而清晰的“忠孝之家”方印之协助，此一悬宕多年的公案如今真相大明，《谿山行旅图》左下角的不明印确实为“忠孝之家”。这个发现不但为范宽此画之断代增加了更有力的证据，也填补其长达四百年之久的收藏空白，成为更加流传有绪的世界级名画。
002.《周越墨迹研究》序.txt	66	11	说|杀|书	七、删除蒋介石潜逃日本原因——秦孝仪一九七一年出版《民国十五年以前之蒋介石先生》，在卷二页三三“民国元年，（西历一九一二）公二十六岁”条下“重校”说：“是春，国内粗定，公乃复往日本。”显然刻意删除毛思诚和陈布雷书的原文，而曲笔遮掩蒋介石实因暗杀革命元勋陶成章而潜逃日本之事。
002.《周越墨迹研究》序.txt	114	11	说|死|书	二八、捏造特务头子是革命先烈——秦孝仪一九八四年出版《先烈先进文物大展图录》页九七，竟把蒋介石的特务头子——军统局负责人戴笠列入先烈之中。查依该书“例言”，“先烈以成仁就义之先后”为序，但戴笠既未成仁，亦未就义，只是平常业务中，死于飞机失事而已，何能归入先烈之中？史法全乖、名器陵夷、是非颠倒、良莠同群，可说莫此为甚。
003.台湾“故宫”博物院乃是“故宫”赃物院.txt	6	11	问|题|偷	在我看来，真正的问题所在，乃是台湾的古物根本是从北京偷运出去的，台湾的“故宫”博物院根本是“故宫”赃物院、根本是窃国者的赃物院。既是赃物，理应“合浦珠还”才好，否则在北京展览起来，就太可笑了。
004.质询秦孝仪先生.txt	8	11	说|藏|书|墨迹|真迹	七、宋代书法名家周越，其大名，明见于“故宫博物院”出版《宋黄庭坚书发愿文》中前院长序文。黄庭坚“以周越为师”二十年之久，周越书法承上启下，衔接五代书家至宋四家中间近百年断层，其重要性自不待言。贵“院长”发行《中华五千年文物集刊·法书篇》，收“绝大部分为散佚之清宫旧藏，而沦陷神州故土者”，其中宋人部分四册，收有北宋书家作品，却无周越的字，是大陆方面，无周越墨迹留存；另一方面，“故宫博物院”出版《故宫历代法书全集》三十巨册、出版《故宫法书》线装本《宋人墨迹集册》六册，虽名家作品，莫不照收，却无周越的字，是台湾方面，亦无周越墨迹留存。在“故宫博物院”里如此，世界其他博物院里，也完全找不到周越的字；在全世界收藏家手中，也完全找不到周越的字。专精书法史的学者，如傅申，在其巨著Traces of the Brush -Studies in Chinese Calligraphy里，也只能在脚注中有周越真迹难觅今之所存摹拓而已（Chou Yueh's works are rare and extant mainly in rubbing form）之憾。不期在此千年绝迹之时，竟有举世唯一遗品出现，经杨西崑大使洽请贵“院长”把握千载难逢机会，但贵“院长”竟看都不看、一口回绝。贵“院长”如此颟顸、玩忽、无知、怪异，实与“故宫博物院院长”身份绝不相称，令人惊讶。请详为说明并提出补救之道。（附录一——周越真迹说明）
004.质询秦孝仪先生.txt	19	11	结果|说|藏|书|伪	十八、笑料以外，又错误百出。贵“院长”在《中华五千年文物集刊·序》中即陈明“将多年来研究大陆文物”“过滤匪伪书刊”的结果行世，但唐代杜牧《张好好诗》明明收藏在北京博物院，你们为何却印出“今藏伪辽宁博物馆”？明代宋克《急就章》明明是藏在天津艺术博物馆，你们为何却印出“现藏于伪北平故宫博物院”？……此类草率，概请说明。
005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt	19	11	说|谓|梦|死|皇帝	于是，相传为章皇帝董妃之事。然满洲蒙古无董姓；于是，有以《董贵妃行状》与《影梅庵忆语》相连刊印者。有谓《红楼梦》说部虽寓康熙间朝局，其贾宝玉因林黛玉死而出家，即隐寓此事者；《红楼梦》为闺秀各起别号，独林黛玉以潇湘妃子称。冒辟疆《寒碧孤吟》为小宛而作，多言生离；……《忆语》则既有与姬决舍之议，又有独不见姬与数人强去之梦，恐其言皆非无因矣！
006.李敖所藏中国美术精品图说.txt	12	11	问|说|藏|书|皇帝	成亲王（1752-1823）的名字是永瑆，字镜泉，号少庵、别号诒晋斋主人。他是清高宗乾隆皇帝的第十一个儿子，被封成亲王。他的弟弟清仁宗嘉庆皇帝说：“朕兄成亲王，自幼精专书法，深得古人用笔之意，博涉诸家，兼工各体，数十年临池无间，近日朝臣文字之工书者，罕出其右。”杨翰《息柯杂著》说：“王得窥内府所藏，而自藏又甚富，故书法大备如是。大抵皆从帖中问津，未深究古碑耳。”这些话都是写实。在走帖学的路子上，成亲王的楷书，尤其登峰造极，真够得上笔力万钧、气概非凡。他下笔出规入矩、功力稳健、典雅谨严，又不失神采秀逸。有史以来，楷书能写得像他一样水准的，恐怕没有第二人了。
006.李敖所藏中国美术精品图说.txt	13	11	说|藏|书|墨迹|皇帝	铁保（1752-1824）字冶亭，号梅庵、怀清斋。满洲正黄旗人。他本是清朝军方世家，自己却做了乾隆时代的进士，乾隆皇帝说他有大臣风，并且他在嘉庆皇帝接棒后，做了大臣，从两江总督到吏部尚书，都是他赫赫资历。事实上，此公倨傲任性，并不适合做官，倒是适合做艺术家。“临池之工，天下莫及。”刻有《怀清斋帖》，为士林所重。他与成亲王、刘墉、翁方纲合称为“成刘翁铁”四家，他虽与成亲王同为满洲人，但他看不到宫廷内府所藏的法书墨迹，只有凭天分得其天真，他的毛笔字，是朝这一路发展的。
006.李敖所藏中国美术精品图说.txt	15	11	说|死|书	曾国藩（1811-1872）字伯涵，号涤生。湖南湘乡人。他是清朝道光年间进士，组织湘军平太平天国，能文能武，生做大官，死谥文正。他在日记里说他三十岁时“已解古人用笔之意”，但“老年始略解书法”。他认为书法“无一定规矩态度”。“作字之道，刚健、婀娜二者，阙一不可。”他要一方面刚健一方面婀娜，“庶为成体之书”。但他并未成全两者，在刚健上成功了，但婀娜上却硬邦邦的，既不婀也不娜。不过，他的刚健型书法却自成一家，锋利挺拔、劲气内敛，看了真是字如其人，不愧“曾薙头”也。
006.李敖所藏中国美术精品图说.txt	16	11	说|病|赐|画|书	张之万（1811-1897）字子青，号銮坡。直隶（河北）南皮人。他三十六岁做了状元。《清史稿》说他“道光二十七年，以一甲一名进士授修撰。……光绪八年，起兵部尚书，调刑部。十年，入军机，兼署吏部，充上书房总师傅、协办大学士。十五年，授体仁阁大学士，转东阁。赐双眼花翎、紫缰。……之万入直凡十年，领枢密者为礼亲王世铎，治尚安静，故得无事。及日韩事棘，之万乃先罢退。又二年，以病致仕。卒，年八十七，赠太傅，谥文达。”这一小传，说明了此公一生无灾无难到公卿。在艺术上，他工书画，尤擅山水，画史说他用笔绵邈、骨秀神清，为士大夫画中逸品，晚年笔简墨澹，弥见苍寒。
006.李敖所藏中国美术精品图说.txt	38	11	后来|说|死|画|书	经亨颐（1877-1938）字子渊，号石禅、听秋，晚号颐渊，别署石渊、秋道人、白马湖叟。浙江上虞人。早年留学日本，学物理，毕业于东京高等师范。民国以后任浙江省立第一师范校长、浙江省教育会会长。早在袁世凯称帝野心暴露时，他就在浙江创青年团，设民权讲座以反袁。袁世凯死后，他说动富商陈春澜捐款，在白马湖边设春晖图书馆、春晖中学，造就贫民子弟，又鼓励有祖田的人捐地创校。1924年中国国民党召开第一次全国代表大会，他以浙江代表出席，后来主持中山大学。1930年因反对蒋介石，被开除党籍。六十二岁死于上海，有《颐渊篆刻书画集》行世。
006.李敖所藏中国美术精品图说.txt	44	11	最后|云|梦|死|画	王云（1888-1934，生年一作1891、卒年一作1938）字梦白，号破斋主人，又号彡道人。江西丰城人。他早年在上海钱庄当学徒，画花鸟学任颐，为吴俊卿（昌硕）所赏识。后到北京司法部任录事，陈师曾（衡恪）赏识他，劝他改学扬州八怪之一李蝉和新罗山人华岩，他的画风，为之一洗。陈师曾并推荐他做北京艺专教授。他喜欢到动物园写生，同时看野兽电影，因此对画动物更为出色。除画画外，他也做诗，但性格怪僻，好骂座，人多敬而远之。最后穷途潦倒，以四十六岁之年，死于天津。印有《王梦白画选集》。中国画家叫王云的，自清朝以来共有四人，其中以王梦白最短命。
006.李敖所藏中国美术精品图说.txt	51	11	说|杀|书	麦生，他是清朝一位名字陌生的书法家——属于工笔作毫芒小楷的书法家。毫芒也作毫末，指极细微的东西或形状。《韩非子·喻老》篇说：“宋人有为其君以象为楮叶者，三年而成，丰杀茎柯，毫芒繁泽，乱之楮叶之中，而不可别也。”大意是说宋人为君王雕了一片楮树叶子在象牙上，花了三年时光，上面连有叶柄和小枝，叶边上还有细小的绒毛、锯齿状的纹路和美丽的色泽，混杂到真的楮叶中，真假难分。——这就是毫芒艺术的渊源。雕刻以外，书法也是如此，写蝇头小楷的麦生，能把毛笔字写得这样娇小匀称，没有一笔“动粗”，真不简单。
006.李敖所藏中国美术精品图说.txt	52	11	说|死|书	周懋泰字阶平，安徽绩溪人，据《广印人传补遗》，说他善刻印，有《松石斋印谱》。此人生平资料，传世不多，只知道他是清朝人。他的家乡绩溪，是安徽文化荟萃所在，胡适就是绩溪人。梁启超说胡适是“安徽诸胡之后”，其实胡适祖先并非如蔡元培所说的“家世汉学”，但绩溪有文风，故多书卷气中人物接漏油，胡适是此中得大名者，周懋泰是此中得小名者。得小名者其实也不无本领，但多埋没了。周懋泰的书法就是一例。他的隶书对联：“尘书邀我共高阁；浊酒劝人归醉乡。”笔力并不比邓石如等大名家差，甚至犹有过之。但是，没有京中大人肯定，遂成小名家而死。
006.李敖所藏中国美术精品图说.txt	53	11	说|曰|云|题|画|书|伪	张飞《破张郃铭》、一称张飞《八濛山铭》。清朝叶奕苞《金石录补》卷七说张飞“八濛山题名，在四川渠县东七里八濛山崖石上。题云：‘汉将军飞率精卒万人，大破贼首张郃于八濛，立马勒铭。’凡二十二字。评曰：‘飞善画，工八分。此虽片羽一鳞，百世而下，犹得想见其擐甲倚马虎气腾上时也。’”此铭有东汉建安二十年（215）款识，字迹是雄浑的汉隶，但它实乃古迹中罕见的珍贵伪刻。1988年7月27日《中央日报》副刊登《英雄亦有妩媚处》一文，竟以楷书制图将此铭刊出，看了令人好笑。——国民党作伪成性，竟做到古人张飞头上去了。
001.中国艺术史一个断层的重建.txt	25	10	云|藏|题|跋|书|墨迹	谨按黄庭坚集题跋云。翰林侍书王著。笔法圆劲。今所藏乐毅论。周兴嗣千字文。皆著书墨迹。此其长处不减季海。则此迹在宋时。已入鉴赏矣。忠孝之家印。亦宋钱勰物。苏黄之友。集中所称钱穆父者也。又按文内。于宋僖祖讳敬字。宣祖讳殷字。太祖讳匡字。俱不避。考著孟蜀明经。阅三县尉。蜀灭始归朝。此迹盖其未入宋时所书也。
001.中国艺术史一个断层的重建.txt	29	10	最后|说|题|跋	三、“后幅”有《前人并于敏中题跋》多起，其中第一个跋——也是最珍贵的跋——是周越写的一百零二个字。所以说最珍贵，就在这一跋是王著同代人宋人写的，其他跋是元末以后的人写的，最后清人于敏中的跋，上距周越的跋已晚八百年，说“卷后周越跋，用笔端谨有法”，无异给跋做跋了，可见第一个跋的珍贵。
001.中国艺术史一个断层的重建.txt	49	10	谓|藏|跋|书	粉花白纸本，乌丝界行，草书一百四行。前后收藏印记累累，鲜艳夺目。前有半钤乾坤小圆印，首尾押中书省朱文大印，卷首书“千字文敕员外散骑侍郎周兴嗣次韵”，每接缝有“困知勉行”朱文长印，文后又书“草书千字文”五字，下有“忠孝之家”宽边朱文印，后一行款书“侍书王著书”，小草甚佳。后有周越一跋，书于黄素，上织蓝丝界行，此跋接连前文，钤“张氏珍玩”“东华山房”二白文印，跋后有“秋壑图书”等印。世传著书，惟此一卷，行笔可谓珠圆玉润。更兼周越一跋，亦所罕睹者。后有欧阳元长跋，款书“庐陵欧阳元跋。……袁侍御亨伯家所见。至正丁酉七月初吉”。下押白文“欧阳元印”，又项墨林一跋。
001.中国艺术史一个断层的重建.txt	53	10	说|跋|书|真迹	从裴景福专从蜀绢的研究里，我们得知“北宋书家多用”这种生丝写字，他说“周越一跋，在黄素上织蓝丝界行，与此卷同为一时所制”，可见他研究的精到。裴景福没有看到周越真迹的眼福，但他从蜀绢上印证并推定出“北宋书家”的挥毫真相，更为周越真迹的真实性，做了有力的旁证。
001.中国艺术史一个断层的重建.txt	89	10	最后|死|书|皇帝	“天圣”到“庆历”间是宋仁宗做皇帝的前二十五年，就是11世纪的1023年到1048年。“宋四家”中苏轼、黄庭坚、米芾都生在这时候，若以庆历最后一年断周越卒年，则周越死时，苏轼才十二岁、黄庭坚才三岁、米芾还没出生（三年后才出生）。这些书法名家，都在周越“以书显，学者翕然宗尚之”的流风笼罩之后，难怪黄庭坚要“以周越为师”二十年之久了。
