file	paragraph	score	markers	text
001.利玛窦和近代西学的东传.txt	91	8	答|曰|杀|死	利玛窦欧罗巴国人，万历辛巳来贡耶稣像、万国图、自鸣钟、铁丝琴。上命冯琦叩所学，唯严事天主，精器算耳。越庚戌，玛窦死，诏以陪臣礼，葬阜成门外。刘侗《帝京景物略》云：然又闻玛窦初至广，下船髡首袒肩，人以为西僧，引至佛寺，摇手不肯拜，译言我儒也。遂僦馆延师读儒书，未一二年，四书五经，皆通大义，乃入朝京师，其所著书有《交友论》《二十五言》《畸人十篇》《天主实义》，同至诸人，亦各有论著，分言理言器二种，刻之曰《天学初函》。又所携书七千余卷，并未及翻译，所言较佛氏差为平实，大指归之敬天主修人道，寡欲勤学，不禁杀牲，专以辟佛为事，见诸经像及诸鬼神像，辄劝人毁裂，所诋皆佛氏之粗者延者，有《答虞德园》《僧莲池》二书，颇令结舌，亦一快事。然其言天主，殊失无声无臭之旨，且言天堂地狱，无以大异于佛，而荒唐悠谬殆过之。甲申后，其徒为耶稣教会者，男女猥杂，与白莲无为等，大非利氏之旧矣。以此为辟佛助儒，何异于召外兵而靖宇内，难乎！要之历象器算，是其所长，君子固当节取，若谓道术，吾自守吾家法可耳！
002.惨刑与迫害.txt	75	8	说|杀	杨光先印了五千多份传单，又联合回教天算家、和尚、太监、辅政大臣等等，展开了大的风潮。1664年9月15日，杨光先正式向礼部呈上他的控告教会的文字，列举“叛乱犯”汤若望、南怀仁、利类思、安文思等，阴谋不轨，危害国家，并宣布这些传教士散布错误的历法与天算学说。这些传教士的共犯就是全国的各传教士，教堂就是发动阴谋的大本营，奉献的圣物就是发出的信号，受洗便是入党的暗号，而且在澳门有军事基地，有三万人马，时时刻刻准备杀入中国。且他们的历书上有“依西洋新法”等字样，实为对中国的侮辱。这五个字的后面或许有个欧洲王侯唆使的。……
005.中国式谈判.txt	12	8	说|杀|死|上帝	俄国人屈服。因为俄国的彼得大帝正忙着杀他儿子、用吊在窗前的死尸吓他姐姐，没工夫也没能力跟千万里外的中国皇帝斗法。1689年9月7日，俄国代表在一份俄文、一份拉丁文的约本上签了字、盖了章；中国代表在一份满文、一份拉丁文的约本上签了字、盖了章，签订后，两国代表起立，手持约本，各以自己皇帝之名，宣誓忠实遵守，并祈“无所不能的上帝，万物之主，作他们意志忠实的监视者”。同时双方军队鸣炮庆祝。张诚说，康熙帝曾有正式命令，要中国代表们以基督教的上帝之名宣誓，认为只有这样，才可以使俄国人永远遵守。所以这个约是经过鸣炮誓天的。中国人真是实际的民族，通权达变，伸缩自如，康熙皇帝为了整住野蛮人、为了叫野蛮人的上帝帮他整住野蛮人，不惜客串一下，叫自己的代表，临时信一下野蛮人的上帝！
009.《末代皇帝研究》前言.txt	3	8	说|死	在光绪皇帝死后，他入承大统，承嗣同治皇帝，又兼祧光绪皇帝，那时候只三岁。当皇帝，是要与家中亲人“划清界限”的，所以在光绪皇帝病重，西太后下令溥仪进宫的时候，他的祖母抱着他不肯放手，大哭说：“虽拥皇帝虚名，实等终身圈禁。”这一说法，倒是真的。一方面，溥仪“三岁进宫，到了十一岁才认得自己的祖母和母亲”；一方面，溥仪间歇做着拥虚名的皇帝、辗转做着得实祸的囚犯，“实等于终身圈禁”。这一情况，直到他五十四岁时，才得开朗。1960年，共产党把他派为中国科学院植物研究所北京植物园园丁，他才正式脱离了当皇帝的祸福，正式当上了平民。
011.北京召开“辛亥革命烈士彭家珍学术研讨会”志感.txt	4	8	说|杀|刺|革命	辛亥革命后，清廷由宗社党头子良弼带头，反对皇上及“老贼”退位退职。革命党无奈，要彭家珍回四川搞革命，彭家珍不肯，他说北京为满虏根据地，四川枝叶也，拔其根本，枝叶自萎，吾愿任其难，四川之行，非吾意也!”于是决心行刺良弼以杀鸡儆猴。革命元老冯自由《彭家珍传》写彭家珍
013.乱世陈家泪.txt	2	8	说|革命	去年4月7日，我在日记上写：“平景来电。说大陆上中共取得政权后，许多同志都嘴脸毕露；可是‘台独’和党外许多同志，还没取得政权就嘴脸毕露了。”为什么“台独”和党外许多同志会这样忘恩负义，这样小格局、小家子气呢？追究起来，这实在和国民党多年调教有关。国民党本身就是一个“忘恩负义”的党，它在取得政权后，对自己人曾展开大整肃，多少老革命党被“党内主流派”开除的开除、脚镣的脚镣，这种鼠肚鸡肠，“台独”和党外人士却青出于蓝，他们尚未取得政权，就对自己人展开大整肃了：排挤的排挤、诽镑的诽谤、伤害的伤害……花样百出，国民党都瞠乎其后。“台独”和党外人士为什么这样青出于蓝国民党呢？这是因为他们一方面受调教于国民党，一方面又是台湾人的缘故。台湾人固有高人，但绝大多数是混蛋懦种，且无情无义。在这方面，是中国人之冠。台湾人是在是最劣等中国人的代表，比浙江人还浙江人。当然此处所说的台湾人，包含生在台湾的外省人在内，这种外省人一旦有头有脸的进入所谓庙堂，无情无义，“前进”得惊人，比台湾人还台湾人呢！
013.乱世陈家泪.txt	5	8	后来|最后|答|革命	《苏报》转向以后，革命言论大开，1903年，章太炎在《驳康有为书》里有“载湉（光绪皇帝的名字）小丑，未辨菽麦”的言论；章行严在《读革命军》里有“今日革命者必不能不经之一途”的言论。满清政府吃不消了，就大喊拿人。虽然大喊拿人，可是不得洋鬼子同意，对租界地区，拿不进去。于是满清政府跟洋鬼子打商量，洋鬼子也买几分账，但一看满清政府的严刑峻法，却不能赞同。原来满清政府“宽大”得没有“出版法”，只有“造妖书妖言”“大逆不道”等的罪名，要用这些法律办人，洋鬼子是不答应的。于是，最后由洋鬼子代办罚人：章太炎判三年、邹容判两年。后来邹容在狱中牺牲了。
013.乱世陈家泪.txt	8	8	说|杀|死|革命	次年以室家已毁，贫困几无以自给，乃复来上海，为警吏所陷，系狱年余，赖友人营救得脱。闻妹婿汪文溥时任醴陵县令，乃至湘依之。文溥亦《苏报》案中人物，丙午（1906）萍乡、醴陵之役，保全善类甚众，后卒以是失职去，留长沙观变。梦坡则往来长沙、醴陵间，与刘泽湘、史良、傅专辈游。时宁调元以萍、醴党案被逮，判祭长沙狱三载，梦坡与调元为诗文知己，乃时时携酒就狱中赋诗痛饮。偶识新军协统刘玉堂，遂语汪文溥，谓此勇士缓急可用，使其图湘中发难事，会文溥以事被逮，乃与史良辗转营救。辛亥武昌革命军起，梦坡欲使文溥说湘都督焦达峰，遣玉堂率兵援鄂，议未定而达峰为贼所杀，玉堂卒以所部驰赴，一日夜战死，汉阳遂陷。梦坡闻耗，为诗文哭之恸，旋与文溥共参湘桂援鄂联军事，以司令沈秉堃无远志，并去之上海。
014.黄门鼓吹.txt	8	8	一天|后来	事有凑巧，过了二十一天，胡适又代表康奈尔大学赴纽约参加美国限制兵备会，2月14日的晚上，他到中西楼应张亦农（耘）和严敬斋的晚餐，这时候，他竟偶然碰到黄克强了，胡适后来在日记中写道：
014.黄门鼓吹.txt	27	8	说|革命	稍知中国现代史的人，都知道中华民国的建立，黄兴是孙文以外第一功臣，但在国民党写的历史上和表现的尊敬上，显然比例不对。国民党的做法有两种，一种是“放大”，一种是“缩小”。“放大”方面，章炳麟在《中华民国开国前革命史》的序中已经评论：“自民国九年以后，知当时实事者已少，夸诞之士，乃欲一切笼为己有，亦曷足怪乎？”这就是说，不是国民党的丰功伟绩，也被国民党大而化之了；“缩小”方面，我们看不到黄兴、蔡锷等伟人的纪念像与纪念路，看到的反倒是“吴敬恒像”“于右任像”“史迪威公路”“罗斯福路”“麦克阿瑟公路”……把黄兴、蔡锷等的尊敬，真不知“缩小”到哪儿去了！这又如何教人心服呢？对“不对自己胃口”的伟人，就可以这样吗？
015.砸掉那铜像！.txt	32	8	故事|后来	有一个日本人成田安辉到达了重庆，他会英文，是一个日本维新运动成功以后的新知识分子，他住在日本领事馆里面，邹容和重庆一般关心国事的青年都把他看做是新知识的导师，纷纷向他请教，主要地是跟着他学习英文。后来，又有一个日本陆军大尉井户川辰三到了重庆，邹容又跟着他学日文。邹容和这两个日本侨民接触以后，不但学会了一点外国语言，而且听到了一些有关欧美的科学、政治、历史的知识和日本维新的种种故事，这才把一个富有思考力和救国热情的邹容，从一个陈旧的世界里拉到一个崭新的世界里来了。他的知识领域扩大了，他的思想见解完全从一切旧的束缚中解放出来了，他比以前更加关心国事，也比以前更富有救国热情了！
015.砸掉那铜像！.txt	42	8	说|死	胡适在《五十年来中国之文学》（《胡适文存二集》）中说章太炎是“清代学术史的压阵大将”，“这五十年是中国古文学的结束时期。……恰好有一个章炳麟，真可算是古文学很光荣的结局了！”章太炎的地位的确如此。中国国学与古文，在被时代三振前，在败部的萧条里，章太炎做了最精彩的个人演出，他死以后，真有许多东西随他“亦亡矣” ！
015.砸掉那铜像！.txt	70	8	说|革命	闰月十四日，第一次开审。原告为中国政府，代表者为魏光焘，所聘律师为英国人担文，被告为章炳麟等六人。而裁判官则为会审委员，英国领事。原被两造，不伦不类，至为可笑。所控罪状，则摘取《苏报》中之论说，及《革命军》《驳康有为论革命书》之语句，但须翻译英文。有我国视为大逆不道之文句，一经英译，反平淡无奇者，如《苏报》论说中有“革命之宣告，殆已为全国之所公认，如铁案之不可移”。当时译者并不高明，此数语译成之英文，失却原意，乃为“我等之意，欲逐去满族，以表示中国国民之意”。指控《革命军》则重第一第二两章。指控《驳康有为论革命书》，重在中间排除满人之文字，内有“载湉小丑” 一语，译者不得其意，译作“载湉小贼”。在中国观念，目皇帝为小丑，是大不敬；在英领事闻小贼之称，亦殊不以为怪(16)。
015.砸掉那铜像！.txt	76	8	说|革命	俞明震“来沪查办”时的身份是“（江苏）候补道，江南陆师学堂总办”，他奉两江总督魏光焘之命，到上海会同上海道袁树勋办理“《苏报》案”，他知道他到过日本的儿子俞大纯和吴稚晖有交情，一来怕案发他儿子被牵累或被扯上洗不清，二来要透过吴稚晖了解案情与内幕，所以决定争取吴稚晖“反正”。据章士钊回忆，这一“来沪查办”的差事，还是俞明震自己向魏光焘要来的，为了就是便于保全他要保全的人。现在查到的端方致魏光焘密电中，已经有“闻大纯在日剪辫入革命军”的记录，虽“俞道深恶其子，然不可不防”，可见章行严所说有根据。这封密电是“闰五月十二”发出的，俞明震请吴稚晖吃饭是“闰五月初二”，当时在场的，有“蓝布褂之进士杨”等人，耳目众多，俞明震哪里敢不加报备、私会要犯之理？可见这一切都是安排好了的，吴稚晖是可以争取的叛徒，也早就是俞明震父子了解了的。于是，在章太炎被捕前两天，吴稚晖接到俞大纯的密件，约他到“大兴里7号”会面，吴稚晖明知俞大纯的背景、明知俞大纯的老子是谁，却不先向章太炎等同志报备，自行去了。这不是出卖同志的小人行为，又是什么？
015.砸掉那铜像！.txt	114	8	骂|逃|投案|入狱	这段秘辛告诉了我们：当时章太炎被捕后，邹容本来可以逃掉的，但是吴稚晖怂恿爱国学社的人，在邹容门口丢砖头叫骂，骂邹容“不入狱为无耻”，邹容本与爱国学社的人不和，又年轻气盛，哪里忍得了这种激将，于是就自行投案了。
015.砸掉那铜像！.txt	128	8	说|骂|死|革命	章太炎晚年对国民党独占革命的卑鄙，至感厌恶，他为被国民党开除党籍的冯自由《中华民国开国前革命史》写序，愤怒于“知当时实事者已少，夸诞之士，乃欲一切笼为己有”，已经明明指出国民党在历史上动手脚。他对国民党当权派，也一律卑视。国民党大员张人杰（静江）的母亲死了，张继跑到苏州，请他的结拜大哥写墓志铭，章太炎把钱撒在地上，大骂说他绝不为国民党要人写文章！（他宁愿为上海流氓头子杜月笙写文章！）这位革命元勋的气魄，由此可见！
015.砸掉那铜像！.txt	132	8	逃|刺|铜像|革命	章太炎这段豪语以后，五十多年过去了，国民党的“天命”已经移居，大时代的“来复”已经湮远，虽然这样，一座铜像居然应验了(24)，但“巍巍立于云表”的，却是一座非我非尔的铜像，而是一座出卖同志的革命逃兵的铜像，这可太讽刺了！
016.谁忠谁奸.txt	4	8	问|说	不过，在一个人阅历较多一点以后，他有时难免会发现，人间许多对立的问题（如是非、正邪、善恶、好坏等等），并不都是很草率就能断定的。同时对立的情况，往往并不如想象中那样明显，对立的双方可能有混同的成分、相似的成分，甚至还有完全相反的尴尬场面发生，就以上面举的正史为例，一个阅历较多的人，翻开了《宋史》一读，就不难发现，“奸臣”传中被戴上奸臣帽子的，有的根本不算奸臣（像赵嗣）！而该戴奸臣帽子的（像史弥远），却又逍遥于“奸臣”传之外！这种错误，岂不教人很苦恼吗？这种苦恼，在正史以外，同样可从小说中找到例子，看过克莱因（Alexander Klein）名作《伪叛国者》（The Counterfeit Traitor）的人，我想都会油然而生“忠未易明，奸未易察”的感觉。这些例子，都说明一项事实，就是阅历可以使我们练习对忠奸等真相，慢慢采取审慎一点的检证。换句话说，我们不能因为怕麻烦就擅用“二分法”来定人功罪，我们也不能随便采用“这是好人”“那是坏人”的小学生式思想方法。
016.谁忠谁奸.txt	11	8	说|冤	所以，也许可以这么说：有冤屈的人，必须有赖于“时间的因素”来辩冤白谤，没有当时反击能力的人，他必须设法长寿，练得比他的“敌人”活得更长久。这些话，说来好像笑谈，但笑谈之中，往往有着不少白发和眼泪。
016.谁忠谁奸.txt	13	8	说|冤	上面这些题外话，姑且可说是一篇“引子”。目的在引出一个“粉白脸”型的人物登场。这个人物有着足够的白发和眼泪，在他开始说话以前，他已背了四十一年“卖国贼”的名声。四十一年的沉默，使他在九十岁的生日前，完成了《一生之回忆》，告诉人们：他为所谓“卖国”一事，“清夜扪心，俯仰无愧” ！这个举动，无疑的，是现代史中的大奇事！因为在现代史中，似乎没有第二个“卖国贼”，能够得享天年，以“古董山人话晚明”的姿态，从容写它三十四万字的自白书。更奇怪的，这个“卖国贼”居然向现代史抗议、向教科书抗议、向数不尽的“爱国者”抗议，虽然他的生命已近尾声、他的音调已成绝响，但他在音容俱渺的前夜，却向历史撒下了翻案式的种子，是直书？是曲笔？是申冤？还是卸责？关心时代悲剧的人，都不该忽视这部“九十老人”自白书。
016.谁忠谁奸.txt	15	8	问|说	“九十老人”的大名是“曹汝霖”，这是20世纪初叶中国最响当当的名字之一。曹汝霖在清朝光绪三十四年（1908）就做“员外郎署外右参”。第二年（宣统元年，1909)“署外左参；旋授署外左丞”。第三年（宣统二年，1910）“授外左丞，署外左，旋授外右”。所做的相当于外交部次长级的职位。民国以后,他从外交次长干到交通总长，还同时兼任财政总长，一直有着极显赫的地位，直到民国八年（1919）五四运动后，背着“卖国贼”的恶名下台为止，在宦海前后高潮共有十多年。五四运动后，曹汝霖的声势走人下坡，所做的，是交通银行总经理、中国通商银行总经理、六河沟煤矿公司总经理、中国实业银行总经理、安国军财政讨论会长、关税自主委员会委员、冀察政务委员会委员以及一些象征性的“伪职”之类，声势当然已大不如五四以前，所以五四运动，对曹汝霖而言，可说是他一生最重要的一个关键。这个关键，是一个“卖国贼”还是一个“爱国者”的真相问题，五四运动带来了曹汝霖是“卖国贼”的肯定，但这项肯定，在十四年后，首先被一位中国近代史专家所否决，这位专家竟公然说“袁世凯曹汝霖陆宗舆诸人都是爱国者”（见1933年9月18日《大公报》文学副刊第二九八期《民国初年之中日关系》）！这位专家，不是别人，就是大名鼎鼎的蒋廷黻！
016.谁忠谁奸.txt	16	8	说|冤	在蒋廷黻公然为曹汝霖辩冤白谤后近三十年，这个在“卖国贼”与“爱国者”之间摇摆的人物自己说话了，他在《一生之回忆》的《前言》里，曾首先做了这些交代：
016.谁忠谁奸.txt	29	8	说|死	按杨深秀之死，与“变法之案”的关系极多，梁启超《戊戌政变记》等书可以查证。曹汝霖说只“因抗疏反对垂帘听政而被戮”，把杨深秀的死因说得太窄了。
016.谁忠谁奸.txt	32	8	说|死	这里说徐谦“不知所终”，反证曹汝霖对民国十六年后的历史实在陌生。按徐谦在十六年后，曾在上海小隐，再转香港九龙休息，到了二十二年，去福州参加“闽变”叛国，失败又回九龙。二十六年抗战开始，徐谦到南京、武汉、重庆，二十八年又回香港，二十九年死在香港。
016.谁忠谁奸.txt	35	8	最后|说	文中仲和就是章宗祥，就是五四运动同被称为“卖国贼”的。按黄复生的口供，明说“最后始择定什刹海旁之一小桥名甘水桥”，又说“远望甘水桥上鹄立持枪警察三”等话，则曹汝霖所写“银锭桥”当属错误。关于这段历史，最有趣的是许世英的回忆，许世英硬说当时汪案是他审的，《许世英回忆录》第46页中，有这样的话：
016.谁忠谁奸.txt	37	8	说|革命	这是完全不对的。第一、汪案发生在庚戌年（宣统二年，1910）四月，可是这年三月许世英就被派为第八届世界改良监狱大会的副代表（正代表是曹汝霖的学生徐谦）出国了，直到第二年春天才回来，当然不可能身在国外竟审到汪案。第二、汪案当事人黄复生，在口供中明说审他的是“厅丞章宗祥”，怎么会轮到许世英？第三、许世英说“我于是把汪精卫开释了”等话，也全非事实，汪精卫当时被判“永远监禁”，革命成功后才被放出来，绝非许世英说得那么简单！按《许世英回忆录》是他八十九岁时的回忆，由汪案一事，可证他比起另一个八十九岁搞回忆的曹汝霖来，神志要差得多了！
001.利玛窦和近代西学的东传.txt	8	7	最后|说|刺	利玛窦出生的时候，正是方济各·沙勿略到达中国的时候。他年轻时候在罗马学法律，旁及自然科学。他在三十岁（明神宗万历十年，1582）到达中国的澳门开始传教。他是最懂得收揽人心的人，他知道如何先吸引人的好感和信任，而不是先刺激人。他起了中国的名字（号称利亚泰）、说中国话、吃中国菜、穿中国的衣服、读中国的典籍，甚至在家里都不挂圣母玛利亚的肖像。最后，他透过一个有权的宦官的帮助，在千辛万苦之下，终于向中国的皇帝“进攻”！
001.利玛窦和近代西学的东传.txt	18	7	故事	皇帝对自鸣钟的喜爱，又有这样一则故事：
001.利玛窦和近代西学的东传.txt	77	7	后来|答|说	李之藻虽然跟徐光启的关系极厚，可是信天主教却是很晚的事，并且经过了许多波折。因为李之藻有姨太太，不肯“出妾”，可是利玛窦坚持不能收一个讨姨太太的人做教徒。后来李之藻生了重病，利玛窦照顾他，非常亲切。他很受感动，乃答应利玛窦“出妾”，利玛窦遂为他受洗，陈垣在《李我存传略》里记这段事，说李之藻
001.利玛窦和近代西学的东传.txt	78	7	曰|死|上帝	病笃，自忖必死，立遗言，请玛窦主之。玛窦慰藉备至；之藻幡然，参彻于生死之际，遂受洗礼，圣名良，因号凉庵居士，并捐百金为圣堂用。已而病愈，语人曰：“此后有生之年，皆上帝所赐，应尽为上帝用也。”
002.惨刑与迫害.txt	23	7	问|死|受刑	二、黄明沙——中国人。1606年被夹棍拷问，一再受刑，体无完肤而死，死时身上还带着刑具。——时年三十三岁，与耶稣被害同岁。
002.惨刑与迫害.txt	79	7	问|说|曰	杨光先等以旧法点窜递更，强天从人，仪器倒用，以致天道勿协。康熙七年十二月命大臣召南怀仁与监官质辩；明年诸大臣同赴观象台测验，怀仁预推度数与所测皆验，明烜所指不实。杨光先等曰：“我等不知推算。”帝曰：“先问尔等，既称能测日影，今怎说不知？”杨光先大言曰：“臣监之历法，乃尧舜相传之法也；皇上所正之位，乃尧舜相传之位也；皇上所承之统，乃尧舜相传之统；皇上颁行之历，应用尧舜之历。皇上事事皆法尧舜，岂独于历有不然哉？今南怀仁天主教之人，焉有法尧舜之圣君，而法天主教之法也？南怀仁欲毁尧舜相传之仪器，以改西洋之仪器，使尧舜之仪器可毁，则尧舜以来之诗、书、礼乐、文章、制度皆可毁矣！”
002.惨刑与迫害.txt	80	7	最后|逃|死	杨光先的巧辩到底是没用的，“不知推算”是不能做“钦天监”的监正的，所以当有人告他“推历候气，茫然不知，解送仪器，虚糜钱粮”的时候，他最后更难逃被革职的命运。杨光先在汤若望等被彻底昭雪后两个月死去，他的副手吴明烜亦被革职，还挨了四十杖。
003.西化史的一章.txt	47	7	结果|说|逃	这正说明了在美术上，当时西方传教士“委曲求全”的结果，竟闹成了四不像的窘局，成了不中不西又中又西的场面，自然难逃消沉之弊，这不但由于中西的画法根本不同、难于调和，甚至在审美观点上，也有很大的距离。试看柏应理《许太夫人传》中所说的一段：
007.被拆穿的纸龙.txt	24	7	说	但是，自欺容易，欺人则未必，尤其是欺明眼人，更是欲盖弥彰。例如这次使“该夷人等见天朝兵威壮盛”的做法，早就被“该夷人等”瞧在眼里。试看他们的报告，说得多么清楚，正好和中国方面的文件相对照：
011.北京召开“辛亥革命烈士彭家珍学术研讨会”志感.txt	2	7	杀|死|炸|刺|革命	中新社北京4月26日电：“为纪念辛亥革命八十周年，‘辛亥革命烈士彭家珍学术研讨会’今天在此间召开。中国社会科学院近代史所、北京史地民俗学会、成都彭家珍大将军专祠等单位的学者、专家在研讨会上宣读论文，探讨彭家珍的成长过程和炸良弼的史实等。与会者并实地考察、凭吊了烈士在京遗迹。1888年生于四川金堂县的彭家珍，在留学日本期间加入同盟会,先后担任京津同盟会军事部长，北伐蜀军副总司令，秘密从事反清活动。在辛亥革命紧急关头，于1912年1月26日在北京刺杀清军统帅良弼时壮烈殉身，时年二十三岁。良弼两天后死去。此事件为促使清帝迅速退位、推翻帝制创立共和起了巨大作用。彭家珍后被孙中山追赠陆军大将军，赐恤祀忠烈祠。”
012.《武昌革命真史》书后.txt	13	7	问|曰|革命	民十七，亚伯出其多年所珍藏之“日知会”文书笔记，及辛亥武昌起义时之一切有关文献，辑为一书，题曰《武昌革命真史》凡数十万言，交由中华书局出版，时余任中华编辑所新书部主任，总经理陆费逵伯鸿，以稿交余审查，问是否可以出版，余大体翻阅一过，即告伯鸿，谓以史料视此书，则价值颇高；以著作体裁论，则大可商榷。盖此书所搜集之资料，无一而非真实，然仅侧重两湖。于其他方面，则不免挂一漏万，如题曰《辛亥革命史料》则毛病尚小，断不能名之曰史，更不必曰“真史”。伯鸿早岁曾参加“日知会”（敖按：书中曾数度提及陆费逵），与曹君有旧，谊无可却，卒为印行。但出版不久，即为政府所禁，且令将所剩余之数百册，每本切去一角，绝对不许流行。其实书名可以变更，史料乃断不容湮灭，顾政府必以鲁莽灭裂之姿态出之，亦适见其轻率而已。假令今有人焉，欲就辛亥一役，成一完整之著作，如不得曹书参考，余真不知其从何着笔也。…… （《曹亚伯与〈武昌革命真史〉》）
013.乱世陈家泪.txt	7	7	问|答|逃	在《苏报》案发生时候，因为官方没弄清陈范就是陈梦坡，所以分开两张拘票。巡捕到了现场，正与陈范相遇，问陈范在否，陈范机警，答以陈范不在，然后逃走。巡捕进去抓不到陈范，抓到他家的老二陈仲彝，四个月后，才交保释放。陈范本人，则亡命日本。两年以后（1905），他因生活困窘，料想《苏报》案已结，乃潜回上海。不期湖南巡抚端方得知，乃借他事予以逮捕。后经友人多方营救，才保释出狱。出狱后改名陈蜕，隐居温州，据冯自由《陈梦坡事略》：
015.砸掉那铜像！.txt	12	7	说|刺|革命	我在甲午以前，一懵不知革命为何物，但慕咬文嚼字之陋儒。经过甲午惨败，始觉中国不能不学西方工艺，学了西方工艺，才能造大炮机关枪，抵抗敌人，所谓“兴学之不容缓”，乃开始冒充为维新派小卒。以后逐渐受了许多激刺，才一步一步的浪漫起来。到如今，自吹为烧了灰亦是国民党党员，同时烧了灰又是无政府主义者，实在可笑得很。为国民党党员，党义不了了。戴了无政府主义的头衔，又未研究过无政府主义学说，仅仅许了三千年后可以没有政府，当前则不敢做官，算做小人之忌惮，故当爱国学社开始的时候，加入中国教育会，我自己便不是一个革命党。直到彼时明年正月起，在张园演说，演高兴了，才开始称说革命②。
015.砸掉那铜像！.txt	41	7	后来|死|革命	章炳麟（1868—1936），字枚叔、太炎（太炎是取明末志士黄宗羲太冲之“太”与顾炎武之“炎”字而成），浙江余杭人，他是俞樾的学生，国学造诣奇高。后来搞革命，被满清八次查拿，但只第八次拿到。民国成立后，被袁世凯软禁近三年，绝食几死，自谓：“吾死以后，中国文化亦亡矣！ ” 1922年，组织联省自治促进会。1925年，创刊《华国》杂志。1934年，迁居苏州锦帆路，与李根源、金松岑等组织国学会讲学。1935年，另设章氏国学讲习会，发行《制言》月刊，提倡读经救国，一时从者甚众。他的学生很多，有名的如黄侃（季刚）、朱希祖（逖先）、钱夏（季中、玄同〕、周树人（豫才、鲁迅）、周作人、沈兼士、汪东等。 影响所及，至为深远。
015.砸掉那铜像！.txt	52	7	曰|入狱|革命	自蔚丹入狱后，所著《革命军》风行海内外，销售逾百十万册，占清季革命群书销场第一位。各地书肆以避关邮检查故，多易名贩运，或称革命先锋，或称图存篇，或称救世真言，或与章太炎《驳康有为书》并列，而简称曰章邹合刻。此书文辞不如太炎之驳康书，论理不如秦力山之革命箴言，徒以通俗浅显，适合当时社会需要，几于人手一编，卒赖其言为驱胡建国之本，功不在孙、黄、章诸公下也。
015.砸掉那铜像！.txt	71	7	说|逃|告密	蒋维乔这段回忆中，最值得注意的是他说俞明震请吴稚晖吃饭那一段，说吴稚晖是俞明震侄子俞大纯的朋友，俞明震本是到上海查办人的，却秘密放水，叫吴稚晖逃走，并且，吴稚晖当时有告密的嫌疑，这嫌疑，直到三十多年后，还洗不清。这一内幕太重要了，我们不得不在八十年后，重新追踪一下。
015.砸掉那铜像！.txt	75	7	说|骂|死	这里痛骂的俞明震，就是俞明夷，字恪士，号觚庵，浙江山阴人。他生在1860年（咸丰十年），死在1918年，活了五十九岁。他在清朝做官，做到甘肃提学使；民国以后，还做官到肃政使。他喜欢写诗，但天资不高，自言写一首诗要闹到一夜失眠。他有《觚庵集》，从这部书中，可以看到他的诗写得多差劲（黄敬安《八指头陀诗集》中有写给俞恪士的诗，可以略想这老官僚附庸风雅的一面）。他的子侄辈后人中，大大有名的不是别人，就是俞大维！俞大维的太太陈新午又是名流陈三立（散原）的女儿。俞大维不但跟国民党集团有生殖器串连，并且上承满清集团的生殖器串连（俞大维《怀念陈寅恪先生》中透露：“本人的母亲是曾文正公的孙女，本人的伯父俞明震[恪士]先生。……本人与寅恪先生可说是两代姻亲，三代世交。……），我常说了解国民党要从生殖器串连去了解，只此一例，可见一斑。
015.砸掉那铜像！.txt	78	7	问|说|革命	当时事实，有待乎曲折叙来，方便明白。自行严从五月初一，在《苏报》上开始登了章太炎的《客帝篇》，次第又登载章太炎的《驳康有为书》《〈革命军〉序》，当然官场格外震动，所以在未捕章太炎以前，虽未如蒋先生所说魏光焘密电上海道，拿办蔡元培、吴稚晖、章炳麟、邹容、陈梦坡、宗仰六人，或者密电已在三四月间早有之，在五月后想更加多。故就余所知，捕房传讯，凡有六次，好像两次在五月前，四次在五月后。传去者，有蔡孑民、宗仰、徐敬吾、章太炎及我。我则被传四次：第一次与宗仰、敬吾，第二次与孑民，第三次与章太炎，皆至四马路老巡捕房。第四次已五月二十后，传余一人，至老巡捕房后面三间两厢房石库门外（今已翻为大石厦），见余者，即英国中囯通濮兰德是也。每次所问之话，大略相同。终说，“你们止是读书与批评，没有军火么？如其没有，官要捕你们，我们保护你们。”我们回说没有军火，即点头而别……
016.谁忠谁奸.txt	36	7	后来|说|供词	我提审汪精卫，先把这段经过告诉了他，然后对他说：“我知道你们都是有抱负的，你可以把你们的抱负写下来，我替你奏呈太后去。”汪精卫在他的看守室里，写下了他的长达一万余字的供词，当时还没有“自白书”这个名称，而他的供词，实可称为自白书的嚆矢，这份文笔优美、有内容有感情的供词，后来易培基担任故宫博物院长时，曾收辑在《故宫周刊》上。我当时读了他的供词，亦深为感动，于是呈由堂官转奏。奉批：“让他革他的命，咱们仍做咱们的皇帝！”我于是把汪精卫开释了。
